venta_id,producto_id,comprador_id,ubicacion_comprador,fecha_venta,cantidad,metodo_pago,total,tipo_producto,canal,estatus
301,146,53,Guadalajara,2024-11-06,1,Débito,299.41,Artesano,Web,Entregado
302,60,91,CDMX,2024-11-06,1,Débito,1057.06,Artesano,Instagram,Entregado
303,60,46,Xicotepec de Juárez,2024-11-06,1,Débito,1057.06,Artesano,Facebook,Entregado
304,146,40,CDMX,2024-12-06,2,Crédito,598.82,Artesano,Facebook,Entregado
305,60,1,CDMX,2024-12-06,1,Crédito,1057.06,Artesano,Instagram,Entregado
306,15,90,Xicotepec de Juárez,2024-06-13,1,Débito,705.11,Marca IKAL,Web,Entregado
307,146,118,Monterrey,2024-06-14,1,Crédito,299.41,Artesano,Instagram,Entregado
308,146,44,Monterrey,2024-06-15,1,Débito,299.41,Artesano,Instagram,Enviado
309,146,55,Guadalajara,2024-06-16,1,Débito,299.41,Artesano,WhatsApp,Entregado
310,146,49,Guadalajara,2024-06-16,1,Crédito,299.41,Artesano,Facebook,Enviado
311,68,112,Querétaro,2024-06-17,1,Débito,335.5,Artesano,Instagram,Entregado
312,146,58,Querétaro,2024-06-17,2,Débito,598.82,Artesano,Facebook,Entregado
313,146,49,Guadalajara,2024-06-17,1,Débito,299.41,Artesano,Instagram,Entregado
314,60,98,Monterrey,2024-06-18,1,Débito,1057.06,Artesano,Web,Entregado
315,68,95,Querétaro,2024-06-18,2,Débito,671.0,Artesano,Web,Enviado
316,13,123,Querétaro,2024-06-19,1,Crédito,249.47,Marca IKAL,Web,Cancelado
317,68,106,Toluca,2024-06-19,1,Débito,335.5,Artesano,Web,Entregado
318,60,6,Puebla,2024-06-19,2,Débito,2114.12,Artesano,Instagram,Entregado
319,146,14,CDMX,2024-06-21,2,Crédito,598.82,Artesano,Web,Enviado
320,68,111,Puebla,2024-06-21,1,Débito,335.5,Artesano,Web,Entregado
321,18,77,Xicotepec de Juárez,2024-06-22,1,Débito,150.45,Marca IKAL,Web,Enviado
322,60,53,Guadalajara,2024-06-23,1,Crédito,1057.06,Artesano,Web,Entregado
323,60,20,Toluca,2024-06-23,1,Crédito,1057.06,Artesano,Facebook,Entregado
324,60,13,Monterrey,2024-06-25,2,Débito,2114.12,Artesano,Web,Entregado
325,146,117,CDMX,2024-06-25,1,Crédito,299.41,Artesano,Instagram,Entregado
326,2,75,CDMX,2024-06-26,1,Crédito,1027.04,Marca IKAL,WhatsApp,Enviado
327,60,108,Querétaro,2024-06-26,1,Crédito,1057.06,Artesano,Instagram,Enviado
328,60,18,Querétaro,2024-06-28,1,Crédito,1057.06,Artesano,Facebook,Entregado
329,60,100,Toluca,2024-06-29,1,Crédito,1057.06,Artesano,WhatsApp,Entregado
330,9,113,Toluca,2024-06-30,1,Crédito,942.9,Marca IKAL,Web,Cancelado
331,68,105,Xicotepec de Juárez,2024-01-07,1,Débito,335.5,Artesano,Web,Entregado
332,146,113,Toluca,2024-01-07,2,Crédito,598.82,Artesano,Instagram,Entregado
333,60,107,Querétaro,2024-02-07,1,Débito,1057.06,Artesano,Instagram,Entregado
334,60,69,Monterrey,2024-02-07,2,Crédito,2114.12,Artesano,Web,Entregado
335,18,13,Monterrey,2024-02-07,2,Crédito,300.9,Marca IKAL,Web,Entregado
336,68,106,Toluca,2024-07-03,1,Débito,335.5,Artesano,Web,Entregado
337,22,38,Monterrey,2024-04-07,1,Crédito,920.64,Marca IKAL,Facebook,Entregado
338,68,25,Monterrey,2024-04-07,2,Crédito,671.0,Artesano,Instagram,Entregado
339,19,50,Xicotepec de Juárez,2024-04-07,1,Débito,938.48,Marca IKAL,Facebook,Enviado
340,22,135,Querétaro,2024-05-07,1,Crédito,920.64,Marca IKAL,Facebook,Entregado
341,60,83,Xicotepec de Juárez,2024-05-07,1,Crédito,1057.06,Artesano,WhatsApp,Cancelado
342,14,8,Xicotepec de Juárez,2024-07-07,2,Crédito,1362.18,Marca IKAL,Web,Entregado
343,68,120,CDMX,2024-08-07,1,Débito,335.5,Artesano,Web,En preparación
344,60,93,Puebla,2024-08-07,1,Débito,1057.06,Artesano,Facebook,Entregado
345,60,3,CDMX,2024-08-07,2,Débito,2114.12,Artesano,Web,Enviado
346,60,71,Puebla,2024-09-07,1,Crédito,1057.06,Artesano,Instagram,Entregado
347,68,88,Xicotepec de Juárez,2024-11-07,1,Débito,335.5,Artesano,WhatsApp,Entregado
348,4,78,Xicotepec de Juárez,2024-11-07,1,Crédito,1124.79,Marca IKAL,Web,Enviado
349,60,58,Querétaro,2024-11-07,1,Débito,1057.06,Artesano,Web,Entregado
350,137,36,Monterrey,2024-12-07,1,Crédito,293.88,Artesano,WhatsApp,Enviado
351,68,50,Xicotepec de Juárez,2024-12-07,1,Débito,335.5,Artesano,Facebook,Entregado
352,5,100,Toluca,2024-12-07,2,Débito,589.44,Marca IKAL,Instagram,Entregado
353,23,93,Puebla,2024-12-07,1,Crédito,1049.71,Marca IKAL,Facebook,Entregado
354,11,46,Xicotepec de Juárez,2024-07-13,2,Débito,1193.1,Marca IKAL,Facebook,Cancelado
355,146,17,Querétaro,2024-07-13,2,Crédito,598.82,Artesano,WhatsApp,Enviado
356,137,137,CDMX,2024-07-13,1,Crédito,293.88,Artesano,Web,Entregado
357,137,58,Querétaro,2024-07-15,1,Débito,293.88,Artesano,Instagram,Entregado
358,23,9,Toluca,2024-07-16,1,Débito,1049.71,Marca IKAL,Web,Entregado
359,68,69,Monterrey,2024-07-16,1,Débito,335.5,Artesano,Instagram,Entregado
360,146,27,Querétaro,2024-07-17,1,Crédito,299.41,Artesano,Instagram,Entregado
361,137,32,Guadalajara,2024-07-17,2,Débito,587.76,Artesano,Facebook,Entregado
362,137,19,Xicotepec de Juárez,2024-07-18,1,Débito,293.88,Artesano,Facebook,Entregado
363,88,73,Querétaro,2024-07-20,1,Débito,866.06,Artesano,Web,Entregado
364,68,13,Monterrey,2024-07-21,1,Crédito,335.5,Artesano,Web,Entregado
365,88,112,Querétaro,2024-07-21,1,Crédito,866.06,Artesano,Web,Entregado
366,11,52,Monterrey,2024-07-22,1,Crédito,596.55,Marca IKAL,WhatsApp,Entregado
367,60,81,Xicotepec de Juárez,2024-07-22,2,Crédito,2114.12,Artesano,Web,Entregado
368,60,82,Guadalajara,2024-07-22,1,Crédito,1057.06,Artesano,Web,Entregado
369,13,128,Toluca,2024-07-23,1,Débito,249.47,Marca IKAL,Facebook,Entregado
370,88,139,Monterrey,2024-07-24,1,Crédito,866.06,Artesano,Instagram,Enviado
371,60,92,Xicotepec de Juárez,2024-07-24,2,Débito,2114.12,Artesano,WhatsApp,Enviado
372,137,110,Puebla,2024-07-25,1,Crédito,293.88,Artesano,Instagram,Enviado
373,15,93,Puebla,2024-07-25,1,Crédito,705.11,Marca IKAL,WhatsApp,Entregado
374,13,143,Toluca,2024-07-25,1,Débito,249.47,Marca IKAL,Web,Entregado
375,18,138,Querétaro,2024-07-26,1,Crédito,150.45,Marca IKAL,Web,Entregado
376,60,111,Puebla,2024-07-27,2,Débito,2114.12,Artesano,Facebook,Enviado
377,60,154,Pantepec,2024-07-27,2,Crédito,2114.12,Artesano,Instagram,Entregado
378,137,38,Monterrey,2024-07-27,1,Débito,293.88,Artesano,Instagram,Entregado
379,18,31,Guadalajara,2024-07-27,2,Débito,300.9,Marca IKAL,Facebook,Entregado
380,5,68,Toluca,2024-07-27,1,Crédito,294.72,Marca IKAL,Instagram,Entregado
381,68,109,Pantepec,2024-07-28,1,Crédito,335.5,Artesano,Web,Entregado
382,68,72,CDMX,2024-07-29,1,Crédito,335.5,Artesano,Web,Entregado
383,20,3,CDMX,2024-07-30,1,Crédito,1250.45,Marca IKAL,Web,Enviado
384,60,136,Monterrey,2024-07-30,1,Débito,1057.06,Artesano,Instagram,Entregado
385,16,45,Querétaro,2024-07-30,1,Débito,885.45,Marca IKAL,Instagram,Enviado
386,9,51,Guadalajara,2024-01-08,2,Débito,1885.8,Marca IKAL,Web,Entregado
387,68,79,Monterrey,2024-01-08,1,Débito,335.5,Artesano,Instagram,Entregado
388,88,109,Pantepec,2024-01-08,1,Débito,866.06,Artesano,Facebook,Entregado
389,19,52,Monterrey,2024-02-08,1,Crédito,938.48,Marca IKAL,Facebook,Entregado
390,137,97,CDMX,2024-04-08,1,Débito,293.88,Artesano,Instagram,Entregado
391,68,156,Monterrey,2024-04-08,1,Débito,335.5,Artesano,Facebook,Entregado
392,88,82,Guadalajara,2024-05-08,2,Crédito,1732.12,Artesano,Instagram,Entregado
393,15,141,CDMX,2024-05-08,1,Crédito,705.11,Marca IKAL,WhatsApp,Entregado
394,11,69,Monterrey,2024-07-08,2,Crédito,1193.1,Marca IKAL,Instagram,Cancelado
395,60,118,Monterrey,2024-09-08,1,Crédito,1057.06,Artesano,Web,Entregado
396,68,58,Querétaro,2024-10-08,1,Débito,335.5,Artesano,WhatsApp,Entregado
397,146,105,Xicotepec de Juárez,2024-11-08,2,Débito,598.82,Artesano,Instagram,Entregado
398,137,11,Puebla,2024-11-08,1,Débito,293.88,Artesano,Web,Enviado
399,14,24,CDMX,2024-12-08,1,Crédito,681.09,Marca IKAL,Web,Cancelado
400,13,119,Monterrey,2024-12-08,1,Débito,249.47,Marca IKAL,Facebook,En preparación
401,146,18,Querétaro,2024-12-08,1,Débito,299.41,Artesano,Web,Enviado
402,88,131,Puebla,2024-08-13,1,Débito,866.06,Artesano,Web,Entregado
403,137,81,Xicotepec de Juárez,2024-08-14,1,Débito,293.88,Artesano,Facebook,Entregado
404,42,31,Guadalajara,2024-08-14,2,Débito,1711.04,Artesano,WhatsApp,Entregado
405,42,15,CDMX,2024-08-14,1,Crédito,855.52,Artesano,Instagram,Cancelado
406,12,84,Querétaro,2024-08-15,1,Débito,1049.0,Marca IKAL,Facebook,Entregado
407,60,68,Toluca,2024-08-15,2,Débito,2114.12,Artesano,WhatsApp,Entregado
408,42,73,Querétaro,2024-08-15,1,Crédito,855.52,Artesano,Web,Entregado
409,88,71,Puebla,2024-08-16,1,Débito,866.06,Artesano,Instagram,Entregado
410,13,118,Monterrey,2024-08-16,1,Crédito,249.47,Marca IKAL,Instagram,Enviado
411,146,141,CDMX,2024-08-17,1,Crédito,299.41,Artesano,Web,Entregado
412,68,69,Monterrey,2024-08-17,2,Débito,671.0,Artesano,WhatsApp,Cancelado
413,42,46,Xicotepec de Juárez,2024-08-17,1,Débito,855.52,Artesano,Instagram,Cancelado
414,4,159,Monterrey,2024-08-17,1,Débito,1124.79,Marca IKAL,Facebook,Entregado
415,79,144,CDMX,2024-08-18,1,Crédito,440.88,Artesano,Web,Enviado
416,1,18,Querétaro,2024-08-18,1,Crédito,331.73,Marca IKAL,Instagram,En preparación
417,42,11,Puebla,2024-08-19,1,Débito,855.52,Artesano,Instagram,En preparación
418,137,34,Puebla,2024-08-19,1,Crédito,293.88,Artesano,WhatsApp,Entregado
419,42,126,Monterrey,2024-08-19,1,Crédito,855.52,Artesano,Instagram,Enviado
420,146,5,Xicotepec de Juárez,2024-08-19,1,Crédito,299.41,Artesano,Web,Entregado
421,20,14,CDMX,2024-08-20,1,Crédito,1250.45,Marca IKAL,Instagram,Entregado
422,146,153,Puebla,2024-08-20,1,Crédito,299.41,Artesano,Web,Cancelado
423,22,52,Monterrey,2024-08-21,1,Crédito,920.64,Marca IKAL,Instagram,Entregado
424,2,96,Monterrey,2024-08-21,1,Débito,1027.04,Marca IKAL,Facebook,Entregado
425,2,52,Monterrey,2024-08-22,2,Crédito,2054.08,Marca IKAL,Web,Entregado
426,68,135,Querétaro,2024-08-22,2,Débito,671.0,Artesano,Web,Entregado
427,79,178,Guadalajara,2024-08-22,1,Crédito,440.88,Artesano,Instagram,Entregado
428,79,103,Xicotepec de Juárez,2024-08-23,1,Crédito,440.88,Artesano,Web,Entregado
429,42,79,Monterrey,2024-08-23,1,Débito,855.52,Artesano,Web,Entregado
430,60,92,Xicotepec de Juárez,2024-08-23,1,Crédito,1057.06,Artesano,Instagram,Entregado
431,4,2,Toluca,2024-08-24,1,Crédito,1124.79,Marca IKAL,Web,Entregado
432,42,63,Puebla,2024-08-25,1,Crédito,855.52,Artesano,Instagram,Entregado
433,42,13,Monterrey,2024-08-26,2,Débito,1711.04,Artesano,Facebook,Entregado
434,42,162,Guadalajara,2024-08-26,1,Crédito,855.52,Artesano,Web,Entregado
435,1,2,Toluca,2024-08-26,1,Débito,331.73,Marca IKAL,Facebook,Entregado
436,60,100,Toluca,2024-08-29,1,Crédito,1057.06,Artesano,Instagram,Entregado
437,146,114,Guadalajara,2024-08-30,1,Crédito,299.41,Artesano,Web,Entregado
438,19,127,Guadalajara,2024-08-30,1,Crédito,938.48,Marca IKAL,Facebook,Entregado
439,68,90,Xicotepec de Juárez,2024-08-30,1,Crédito,335.5,Artesano,Instagram,Entregado
440,12,12,Puebla,2024-08-30,1,Crédito,1049.0,Marca IKAL,Instagram,Entregado
441,60,108,Querétaro,2024-08-31,1,Débito,1057.06,Artesano,Instagram,Entregado
442,42,131,Puebla,2024-01-09,1,Crédito,855.52,Artesano,Web,Entregado
443,9,155,Guadalajara,2024-02-09,2,Débito,1885.8,Marca IKAL,Web,Entregado
444,79,6,Puebla,2024-02-09,1,Débito,440.88,Artesano,Web,Entregado
445,22,155,Guadalajara,2024-02-09,1,Crédito,920.64,Marca IKAL,Facebook,Entregado
446,88,182,Monterrey,2024-03-09,1,Crédito,866.06,Artesano,Instagram,Enviado
447,11,153,Puebla,2024-03-09,1,Crédito,596.55,Marca IKAL,Web,Entregado
448,137,49,Guadalajara,2024-03-09,1,Crédito,293.88,Artesano,Facebook,En preparación
449,79,16,Pantepec,2024-03-09,2,Crédito,881.76,Artesano,Web,En preparación
450,79,176,Guadalajara,2024-03-09,2,Crédito,881.76,Artesano,Facebook,Entregado
451,23,108,Querétaro,2024-04-09,1,Crédito,1049.71,Marca IKAL,Web,Entregado
452,68,143,Toluca,2024-04-09,1,Crédito,335.5,Artesano,WhatsApp,Cancelado
453,60,150,Puebla,2024-04-09,1,Crédito,1057.06,Artesano,Web,Entregado
454,68,126,Monterrey,2024-04-09,1,Crédito,335.5,Artesano,Web,Enviado
455,18,121,Pantepec,2024-05-09,2,Débito,300.9,Marca IKAL,Instagram,Entregado
456,15,67,Guadalajara,2024-06-09,1,Débito,705.11,Marca IKAL,Facebook,Entregado
457,42,109,Pantepec,2024-06-09,1,Débito,855.52,Artesano,Web,Entregado
458,60,85,Puebla,2024-07-09,1,Crédito,1057.06,Artesano,Web,Entregado
459,18,128,Toluca,2024-07-09,1,Débito,150.45,Marca IKAL,Web,Entregado
460,146,133,Puebla,2024-08-09,1,Crédito,299.41,Artesano,Web,Enviado
461,146,82,Guadalajara,2024-08-09,1,Débito,299.41,Artesano,Web,Entregado
462,11,66,Guadalajara,2024-08-09,1,Crédito,596.55,Marca IKAL,Web,Enviado
463,9,69,Monterrey,2024-08-09,1,Crédito,942.9,Marca IKAL,Web,Entregado
464,146,176,Guadalajara,2024-09-09,1,Crédito,299.41,Artesano,Instagram,Entregado
465,18,68,Toluca,2024-09-09,1,Crédito,150.45,Marca IKAL,Instagram,Entregado
466,137,102,Querétaro,2024-10-09,1,Crédito,293.88,Artesano,Facebook,Enviado
467,60,147,Querétaro,2024-10-09,1,Crédito,1057.06,Artesano,Web,Entregado
468,60,4,Toluca,2024-11-09,1,Crédito,1057.06,Artesano,Facebook,Entregado
469,79,40,CDMX,2024-11-09,1,Crédito,440.88,Artesano,Web,Entregado
470,31,192,Xicotepec de Juárez,2024-12-09,1,Débito,301.84,Artesano,Instagram,En preparación
471,60,104,Puebla,2024-12-09,1,Crédito,1057.06,Artesano,WhatsApp,Entregado
472,68,120,CDMX,2024-12-09,1,Crédito,335.5,Artesano,Facebook,Entregado
473,16,12,Puebla,2024-09-13,2,Débito,1770.9,Marca IKAL,Instagram,Entregado
474,31,166,Monterrey,2024-09-13,1,Crédito,301.84,Artesano,Web,Entregado
475,146,3,CDMX,2024-09-13,1,Débito,299.41,Artesano,Instagram,Entregado
476,5,81,Xicotepec de Juárez,2024-09-13,1,Crédito,294.72,Marca IKAL,Instagram,Entregado
477,146,138,Querétaro,2024-09-13,1,Crédito,299.41,Artesano,Facebook,Entregado
478,5,60,Querétaro,2024-09-14,1,Crédito,294.72,Marca IKAL,Facebook,Entregado
479,60,88,Xicotepec de Juárez,2024-09-14,2,Crédito,2114.12,Artesano,Instagram,Entregado
480,137,152,Xicotepec de Juárez,2024-09-15,1,Débito,293.88,Artesano,Facebook,Entregado
481,88,187,Monterrey,2024-09-16,1,Crédito,866.06,Artesano,Web,Entregado
482,137,135,Querétaro,2024-09-16,1,Crédito,293.88,Artesano,Web,En preparación
483,20,102,Querétaro,2024-09-16,1,Crédito,1250.45,Marca IKAL,Web,Entregado
484,146,35,Querétaro,2024-09-17,1,Crédito,299.41,Artesano,Web,Entregado
485,18,161,Puebla,2024-09-17,1,Crédito,150.45,Marca IKAL,Web,Entregado
486,60,25,Monterrey,2024-09-18,1,Crédito,1057.06,Artesano,Instagram,Enviado
487,146,89,Xicotepec de Juárez,2024-09-19,1,Débito,299.41,Artesano,Web,Entregado
488,2,117,CDMX,2024-09-19,1,Crédito,1027.04,Marca IKAL,Facebook,Entregado
489,31,43,Puebla,2024-09-20,1,Crédito,301.84,Artesano,Web,Entregado
490,11,140,Monterrey,2024-09-20,2,Débito,1193.1,Marca IKAL,WhatsApp,En preparación
491,18,154,Pantepec,2024-09-20,1,Débito,150.45,Marca IKAL,Web,Entregado
492,68,67,Guadalajara,2024-09-21,1,Crédito,335.5,Artesano,Web,Entregado
493,60,126,Monterrey,2024-09-21,1,Débito,1057.06,Artesano,Facebook,Entregado
494,18,82,Guadalajara,2024-09-21,1,Débito,150.45,Marca IKAL,Instagram,Cancelado
495,31,17,Querétaro,2024-09-22,1,Crédito,301.84,Artesano,Facebook,Entregado
496,85,31,Guadalajara,2024-09-22,1,Crédito,648.37,Artesano,Web,Entregado
497,31,112,Querétaro,2024-09-25,1,Crédito,301.84,Artesano,Facebook,Entregado
498,22,19,Xicotepec de Juárez,2024-09-25,2,Débito,1841.28,Marca IKAL,Web,En preparación
499,42,166,Monterrey,2024-09-25,1,Crédito,855.52,Artesano,Instagram,Entregado
500,10,196,Puebla,2024-09-26,1,Débito,979.72,Marca IKAL,Instagram,Entregado
501,12,61,CDMX,2024-09-26,2,Débito,2098.0,Marca IKAL,Web,Enviado
502,42,107,Querétaro,2024-09-26,1,Débito,855.52,Artesano,Facebook,Entregado
503,146,94,Querétaro,2024-09-26,1,Crédito,299.41,Artesano,Facebook,Enviado
504,19,140,Monterrey,2024-09-28,1,Crédito,938.48,Marca IKAL,WhatsApp,En preparación
505,5,84,Querétaro,2024-09-28,2,Débito,589.44,Marca IKAL,Instagram,Entregado
506,68,28,Guadalajara,2024-09-28,2,Débito,671.0,Artesano,Facebook,Entregado
507,4,11,Puebla,2024-09-29,1,Crédito,1124.79,Marca IKAL,Web,Entregado
508,1,38,Monterrey,2024-09-29,1,Crédito,331.73,Marca IKAL,Web,Entregado
509,16,1,CDMX,2024-09-30,1,Crédito,885.45,Marca IKAL,Web,Enviado
510,5,91,CDMX,2024-09-30,1,Crédito,294.72,Marca IKAL,Web,Entregado
511,1,95,Querétaro,2024-09-30,1,Crédito,331.73,Marca IKAL,Instagram,Entregado
512,42,70,Puebla,2024-10-01,2,Crédito,1711.04,Artesano,Facebook,Entregado
513,79,30,Querétaro,2024-01-10,1,Crédito,440.88,Artesano,WhatsApp,En preparación
514,79,30,Querétaro,2024-02-10,1,Crédito,440.88,Artesano,Web,Entregado
515,112,35,Querétaro,2024-03-10,1,Crédito,144.75,Artesano,Facebook,Entregado
516,112,104,Puebla,2024-04-10,1,Crédito,144.75,Artesano,Web,Entregado
517,60,96,Monterrey,2024-04-10,1,Crédito,1057.06,Artesano,Web,Entregado
518,36,185,Xicotepec de Juárez,2024-04-10,1,Crédito,853.51,Artesano,WhatsApp,En preparación
519,10,45,Querétaro,2024-05-10,2,Crédito,1959.44,Marca IKAL,Web,Entregado
520,112,171,CDMX,2024-05-10,1,Débito,144.75,Artesano,Web,Entregado
521,11,126,Monterrey,2024-05-10,1,Débito,596.55,Marca IKAL,Instagram,Entregado
522,88,102,Querétaro,2024-06-10,1,Crédito,866.06,Artesano,Web,Entregado
523,68,183,Toluca,2024-07-10,1,Crédito,335.5,Artesano,Facebook,Entregado
524,79,79,Monterrey,2024-07-10,1,Crédito,440.88,Artesano,Instagram,Entregado
525,68,100,Toluca,2024-07-10,1,Débito,335.5,Artesano,Instagram,Entregado
526,68,174,Toluca,2024-08-10,1,Crédito,335.5,Artesano,Web,Entregado
527,13,36,Monterrey,2024-08-10,1,Débito,249.47,Marca IKAL,Instagram,Entregado
528,85,69,Monterrey,2024-08-10,1,Crédito,648.37,Artesano,Instagram,Entregado
529,146,181,Pantepec,2024-08-10,1,Crédito,299.41,Artesano,Instagram,Entregado
530,137,208,CDMX,2024-08-10,1,Débito,293.88,Artesano,WhatsApp,Entregado
531,14,66,Guadalajara,2024-08-10,1,Débito,681.09,Marca IKAL,Web,Enviado
532,85,103,Xicotepec de Juárez,2024-09-10,2,Crédito,1296.74,Artesano,Instagram,Entregado
533,13,192,Xicotepec de Juárez,2024-09-10,2,Débito,498.94,Marca IKAL,Web,Entregado
534,36,58,Querétaro,2024-09-10,2,Crédito,1707.02,Artesano,Web,Entregado
535,85,186,Querétaro,2024-10-10,1,Crédito,648.37,Artesano,Web,Entregado
536,16,88,Xicotepec de Juárez,2024-10-10,1,Crédito,885.45,Marca IKAL,Web,Entregado
537,14,148,Toluca,2024-10-10,1,Débito,681.09,Marca IKAL,Web,Entregado
538,79,117,CDMX,2024-11-10,1,Crédito,440.88,Artesano,Web,Entregado
539,112,106,Toluca,2024-11-10,1,Crédito,144.75,Artesano,Web,Entregado
540,15,110,Puebla,2024-12-10,2,Débito,1410.22,Marca IKAL,Instagram,Cancelado
541,146,57,Monterrey,2024-12-10,1,Crédito,299.41,Artesano,Web,Entregado
542,11,131,Puebla,2024-12-10,1,Débito,596.55,Marca IKAL,Instagram,En preparación
543,137,155,Guadalajara,2024-10-13,1,Crédito,293.88,Artesano,Web,Cancelado
544,85,140,Monterrey,2024-10-13,2,Débito,1296.74,Artesano,Web,Entregado
545,20,28,Guadalajara,2024-10-13,1,Crédito,1250.45,Marca IKAL,Instagram,Entregado
546,112,194,Puebla,2024-10-13,1,Débito,144.75,Artesano,Web,Cancelado
547,68,66,Guadalajara,2024-10-14,2,Débito,671.0,Artesano,Web,Entregado
548,85,213,Querétaro,2024-10-15,2,Débito,1296.74,Artesano,Web,Entregado
549,31,63,Puebla,2024-10-15,1,Débito,301.84,Artesano,Web,Entregado
550,10,7,Monterrey,2024-10-15,1,Débito,979.72,Marca IKAL,Web,Entregado
551,85,139,Monterrey,2024-10-16,1,Crédito,648.37,Artesano,Web,Cancelado
552,42,212,Xicotepec de Juárez,2024-10-16,1,Débito,855.52,Artesano,Facebook,En preparación
553,85,174,Toluca,2024-10-16,1,Crédito,648.37,Artesano,Web,Enviado
554,88,87,CDMX,2024-10-17,1,Débito,866.06,Artesano,WhatsApp,Entregado
555,98,152,Xicotepec de Juárez,2024-10-18,1,Débito,151.34,Artesano,Instagram,En preparación
556,79,21,Puebla,2024-10-18,1,Débito,440.88,Artesano,Web,Entregado
557,146,78,Xicotepec de Juárez,2024-10-18,1,Crédito,299.41,Artesano,Facebook,Entregado
558,22,144,CDMX,2024-10-19,1,Crédito,920.64,Marca IKAL,Web,Entregado
559,31,170,CDMX,2024-10-20,2,Crédito,603.68,Artesano,Instagram,Cancelado
560,19,44,Monterrey,2024-10-20,1,Crédito,938.48,Marca IKAL,Instagram,Entregado
561,31,149,CDMX,2024-10-21,1,Débito,301.84,Artesano,Facebook,Cancelado
562,85,147,Querétaro,2024-10-21,1,Débito,648.37,Artesano,Web,Enviado
563,12,186,Querétaro,2024-10-22,1,Débito,1049.0,Marca IKAL,WhatsApp,Enviado
564,36,29,CDMX,2024-10-22,1,Crédito,853.51,Artesano,Web,Enviado
565,31,200,Toluca,2024-10-23,1,Débito,301.84,Artesano,Web,Entregado
566,19,172,Toluca,2024-10-24,1,Crédito,938.48,Marca IKAL,Instagram,Entregado
567,1,46,Xicotepec de Juárez,2024-10-24,1,Crédito,331.73,Marca IKAL,Instagram,Enviado
568,10,220,Monterrey,2024-10-24,1,Crédito,979.72,Marca IKAL,Instagram,Entregado
569,88,5,Xicotepec de Juárez,2024-10-24,1,Crédito,866.06,Artesano,Web,Entregado
570,137,206,Monterrey,2024-10-25,1,Débito,293.88,Artesano,Instagram,Entregado
571,112,38,Monterrey,2024-10-25,1,Débito,144.75,Artesano,Web,Entregado
572,14,48,CDMX,2024-10-26,1,Débito,681.09,Marca IKAL,Facebook,Entregado
573,98,37,CDMX,2024-10-28,1,Crédito,151.34,Artesano,Instagram,Entregado
574,144,98,Monterrey,2024-10-28,1,Crédito,1152.21,Artesano,Facebook,Entregado
575,68,219,Puebla,2024-10-28,2,Débito,671.0,Artesano,Instagram,Entregado
576,60,17,Querétaro,2024-10-29,1,Débito,1057.06,Artesano,Instagram,Entregado
577,20,70,Puebla,2024-10-29,1,Débito,1250.45,Marca IKAL,Web,Entregado
578,146,99,CDMX,2024-10-29,1,Débito,299.41,Artesano,Facebook,Entregado
579,11,43,Puebla,2024-10-30,1,Crédito,596.55,Marca IKAL,Facebook,Entregado
580,36,111,Puebla,2024-10-30,1,Débito,853.51,Artesano,Facebook,Entregado
581,88,115,Querétaro,2024-10-30,1,Crédito,866.06,Artesano,Web,Entregado
582,4,74,Puebla,2024-10-30,1,Crédito,1124.79,Marca IKAL,Web,Entregado
583,144,96,Monterrey,2024-10-30,1,Crédito,1152.21,Artesano,Instagram,Entregado
584,146,75,CDMX,2024-10-31,1,Débito,299.41,Artesano,Facebook,Entregado
585,20,165,Querétaro,2024-10-31,1,Débito,1250.45,Marca IKAL,Instagram,Enviado
586,88,35,Querétaro,2024-01-11,2,Débito,1732.12,Artesano,Instagram,En preparación
587,9,17,Querétaro,2024-01-11,1,Crédito,942.9,Marca IKAL,Instagram,Entregado
588,10,56,Querétaro,2024-01-11,1,Crédito,979.72,Marca IKAL,Instagram,Entregado
